,Time,Theta1,Theta2,Omega1,Omega2,Time,Theta1,Theta2,Omega1,Omega2
3039,3.039,2.738010109091965,3.301518130906039,4.600575177694367,7.318045855492542,3.039,3.568352370134785,4.020751067027703,0.49941075594686024,6.684622399675273
3040,3.04,2.742642622170629,3.3087577095238045,4.6487207104155,7.239521241843641,3.04,3.568853674165146,4.027414162172579,0.5023527361771954,6.642032912422453
3041,3.041,2.747323297105454,3.315917146902064,4.696630119648073,7.160656147677064,3.041,3.569357808199083,4.034034743039498,0.5052993713802967,6.599232316372438
3042,3.0420000000000003,2.7520518597801784,3.3229962564095175,4.744289771834794,7.081462499591879,3.0420000000000003,3.569864766025949,4.040612612047645,0.5082443399084446,6.556231332603138
3043,3.043,2.7568280218286825,3.3299948724986734,4.7916859734148165,7.00195217962696,3.043,3.5703745377500047,4.047147578406774,0.5111814738631698,6.5130404398392185
3044,3.044,2.761651480635006,3.336912850705871,4.838804970823865,6.922137025260767,3.044,3.5708871097904225,4.0536394581172255,0.5141047590952608,6.469669874451983
3045,3.045,2.7665219193333375,3.3437500676512624,4.8856329504941565,6.8420288294114915,3.045,3.5714024648812828,4.060088073969917,0.5170083352047585,6.4261296304594575
3046,3.0460000000000003,2.771439006808019,3.3505064210388245,4.932156038854433,6.761639340436985,3.0460000000000003,3.5719205820715754,4.066493255546347,0.5198864955409596,6.382429459526346
3047,3.047,2.776402397693537,3.3571818296563425,4.978360302329888,6.680980262134901,3.047,3.5724414367251986,4.072854839218582,0.5227336872024102,6.338578870964109
3048,3.048,2.781411732374536,3.36377623337543,5.0242317473422835,6.600063253742484,3.048,3.5729650005209614,4.079172668149279,0.5255445110369147,6.294587131730848
3049,3.049,2.7864666369858098,3.3702895931515178,5.069756320309873,6.5188999299367065,3.049,3.573491241452581,4.0854465922916665,0.5283137216415299,6.250463266431385
3050,3.0500000000000003,2.791566723412306,3.376721891023856,5.1149199076474385,6.437501860834202,3.0500000000000003,3.5740201238286833,4.091676468389557,0.5310362273625677,6.20621605731722
3051,3.051,2.796711589289116,3.3830731301155077,5.15970833576621,6.355880571991406,3.051,3.5745516082728046,4.097862159977332,0.5337070902955904,6.16185404428661
3052,3.052,2.801900818001489,3.389343334633362,5.204107371073988,6.274047544404345,3.052,3.57508565172339,4.104003537379961,0.536321526285418,6.117385524884453
3053,3.053,2.807133978684825,3.3955325498681255,5.248102719975064,6.192014214508772,3.053,3.5756222074337938,4.110100477712987,0.538874904926123,6.072818554302366
3054,3.0540000000000003,2.8124106262246755,3.4016408421943245,5.291680028870256,6.109791974180104,3.0540000000000003,3.5761612249722794,4.116152864882535,0.5413627495610329,6.0281609453786436
3055,3.055,2.8177303012567383,3.407668299070299,5.334824884156835,6.02739217073356,3.055,3.576702650222019,4.122160589585302,0.5437807372827261,5.983420268598342
3056,3.056,2.8230925301668672,3.4136150290382132,5.377522812228639,5.944826106923945,3.056,3.577246425381095,4.128123549308571,0.5461246989330382,5.938603852093156
3057,3.057,2.828496825091068,3.4194811617240495,5.419759279475997,5.862105040945799,3.057,3.5777924889624986,4.1340416483301965,0.5483906191030572,5.893718781641495
3058,3.0580000000000003,2.833942683915496,3.4252668478376114,5.461519692285764,5.779240186433315,3.0580000000000003,3.5783407757941297,4.13991479771862,0.5505746361331265,5.848771900668455
3059,3.059,2.8394295902764557,3.430972259172514,5.502789397041247,5.696242712460497,3.059,3.578891217018798,4.145742915332851,0.5526730421128403,5.803769810245885
3060,3.06,2.8449570135604056,3.436597588606198,5.543553680122327,5.613123743540931,3.06,3.5794437400942227,4.151525925822483,0.5546822828810498,5.758718869092274
3061,3.061,2.8505244089039556,3.442143050099922,5.583797767905366,5.5298943596279395,3.061,3.579998268793031,4.157263760627691,0.556598958025859,5.713625193572833
3062,3.0620000000000003,2.8561312171938686,3.447608878698765,5.623506826763258,5.446565596114499,3.0620000000000003,3.580554723202761,4.162956357979224,0.5584198208846267,5.6684946576994495
3063,3.063,2.861776865067052,3.4529953305316186,5.662665963065352,5.363148443833395,3.063,3.581113019725858,4.168603662898409,0.5601417785439632,5.623332893130771
3064,3.064,2.867460764910571,3.4583026828112,5.701260223177563,5.279653849056994,3.064,3.581673071079679,4.174205627197153,0.5617618918397351,5.578145289172082
3065,3.065,2.8731823148616393,3.463531233834043,5.739274593462291,5.1960927134974,3.065,3.582234786296487,4.179762209477941,0.5632773753570622,5.532936992775389
3066,3.0660000000000003,2.878940898807626,3.468681302980503,5.77669400027847,5.112475894306374,3.0660000000000003,3.582798070723458,4.18527337513384,0.564685597430319,5.487712908539378
3067,3.067,2.884735619467402,3.47375274689966,5.813576775568016,5.028771487373184,3.067,3.5833628260226744,4.190739096348487,0.5659840801431317,5.4424776987094905
3068,3.068,2.890565386905604,3.4787441203950373,5.850114309499579,4.944872997485705,3.068,3.5839289501711282,4.196159352096107,0.5671704993283826,5.397235783177808
3069,3.069,2.8964300435059207,3.4836547190835825,5.88632190925933,4.860779353228839,3.069,3.5844963374607217,4.201534128141495,0.5682426845682074,5.351991339483134
3070,3.0700000000000003,2.902329469813599,3.488483925595878,5.92220410887899,4.776496191783682,3.0700000000000003,3.585064878498266,4.206863417040034,0.5691986191939957,5.306748302810949
3071,3.071,2.908263538622354,3.4932311520830948,5.957765151744831,4.6920296931866705,3.071,3.585634460205481,4.212147218137674,0.5700364402863902,5.26151036599349
3072,3.072,2.9142321149743835,3.4978958402170037,5.993008990597774,4.60738658032936,3.072,3.586204965818996,4.2173855375709515,0.5707544386752887,5.216280979509639
3073,3.073,2.9202350561603576,3.502477461189969,6.027939287533321,4.52257411895857,3.073,3.5867762748903496,4.222578388266979,0.5713510589398423,5.1710633514849915
3074,3.074,2.9262722117194215,3.5069755157149487,6.062559414001573,4.437600117676353,3.074,3.5873482632859894,4.227725789943449,0.5718248994084564,5.125860447691846
3075,3.075,2.9323434234391983,3.511389534025497,6.096872450807245,4.352472927939951,3.075,3.587920803187273,4.232827769108631,0.5721747121587901,5.080674991549176
3076,3.076,2.938448525355778,3.515719075875756,6.130881188109607,4.267201444061951,3.076,3.588493763090466,4.23788435906137,0.5723994030177563,5.0355094641227165
3077,3.077,2.9445873437537333,3.51996373054047,6.16458812542257,4.181795103210054,3.077,3.589067007806744,4.242895599891094,0.572498031561522,4.9903661041248455
3078,3.078,2.9507596971661103,3.5241231168149736,6.197995471614634,4.096263885407229,3.078,3.5896403984621923,4.2478615384778085,0.5724698111155082,4.94524690791465
3079,3.079,2.956965396374432,3.5281968830151986,6.231105144908908,4.010618313531638,3.079,3.590213792497804,4.252782228492099,0.5723141087543898,4.900153629497906
3080,3.08,2.963204244408688,3.5321847069776653,6.263918772883058,3.924869453316785,3.08,3.5907870436694824,4.257657730395121,0.5720304453020956,4.855087780527142
3081,3.081,2.9694760365473525,3.5360862960594943,6.296437692469393,3.839028913351291,3.081,3.59136000204804,4.2624881114386195,0.5716184953318083,4.8100506303015305
3082,3.082,2.9757805603173706,3.539901387138398,6.328662949954805,3.7531088450790433,3.082,3.5919325140191978,4.267273445664911,0.5710780871659646,4.7650432057669585
3083,3.083,2.982117595494166,3.543629746612686,6.3605953009808,3.6671219427991204,3.083,3.5925044222835876,4.272013813906895,0.5704092028762549,4.7200662915159945
3084,3.084,2.988486914101629,3.5472711704012556,6.392235210543442,3.581081443665947,3.084,3.5930755658567484,4.276709303788042,0.5696119782836241,4.675120429787967
3085,3.085,2.994888280412133,3.550825483943605,6.423582852993432,3.495001127689061,3.085,3.5936457800691293,4.28136000972241,0.5686867029582705,4.630205920468843
3086,3.086,3.0013214509465245,3.554292542199824,6.4546381120360605,3.408895317733269,3.086,3.5942148965660894,4.2859660329146285,0.5676338202196465,4.585322821091305
3087,3.087,3.0077861744741266,3.557672229650599,6.485400580731228,3.322778879518568,3.087,3.594782743307896,4.290527481359912,0.566453927136458,4.540470946834718
3088,3.088,3.01428219201273,3.560964460297206,6.5158695614933935,3.2366672216203005,3.088,3.595349144569726,4.295044469844045,0.5651477745266662,4.495649870525206
3089,3.089,3.0208092368286086,3.5641691776615194,6.546044066091657,3.150576295468923,3.089,3.5959139209416655,4.299517119943397,0.5637162669574847,4.450858922635533
3090,3.09,3.0273670344365082,3.5672863547860074,6.575922815649702,3.0645225953501614,3.09,3.59647693345195,4.303945488853386,0.562159298838347,4.406099178570062
3091,3.091,3.0339553025996535,3.5703159942337326,6.605504240645825,2.978523158404931,3.091,3.5970383561869275,4.308329125969873,0.5604687407449328,4.36138558286653
3092,3.092,3.0405737513297346,3.5732581280883493,6.634786480912881,2.8925955646294907,3.092,3.5975981137517943,4.31266797788866,0.5586434089726817,4.316721496646052
3093,3.093,3.047222082886926,3.5761128179541095,6.663767385638366,2.8067579368752185,3.093,3.5981560600593534,4.3169621062946675,0.5566840609950655,4.272106998343271
3094,3.094,3.0538999917798733,3.5788801549558578,6.692444513364358,2.721028940848755,3.094,3.598712050391801,4.321211572314958,0.5545914669116434,4.227542153241533
3095,3.095,3.0606071647657016,3.5815602597390352,6.720815131987551,2.6354277851119368,3.095,3.599265941400726,4.325416436518745,0.5523664094480604,4.183027013472839
3096,3.096,3.067343280850001,3.584153282469673,6.748876218759196,2.549974221081941,3.096,3.5998175911071124,4.329576758917379,0.5500096839560515,4.138561618017928
3097,3.097,3.0741080112868464,3.5866594028344005,6.776624460285182,2.4646885430310634,3.097,3.600366858901336,4.333692598964363,0.5475220984134356,4.0941459927061565
3098,3.098,3.0809010195787843,3.58907883004044,6.804056252525987,2.379591588086863,3.098,3.6009136055431665,4.337764015555342,0.5449044734241192,4.049780150215581
3099,3.099,3.087721961476839,3.59141180281561,6.831167700796695,2.2947047362320956,3.099,3.601457693161768,4.34179106702811,0.5421576422180947,4.0054640900729135
3100,3.1,3.0945704849805016,3.593658589408319,6.857954619766957,2.210049910304856,3.1,3.6019989852556966,4.3457738111626005,0.5392824506514451,3.9611977986536053
3101,3.101,3.1014462303377464,3.5958194875875735,6.884412533461058,2.125649575998357,3.101,3.6025373466929027,4.349712305180897,0.5362797572063361,3.9169812491817244
3102,3.102,3.108348830045021,3.597894824642973,6.91053667525787,2.0415267418610794,3.102,3.6030726437107297,4.353606605747227,0.5331504329910222,3.872814401730037
3103,3.103,3.1152779088472493,3.599884957384714,6.936321987890873,1.9577049592966946,3.103,3.603604743915915,4.357456768967966,0.5298953617398426,3.828697203219968
3104,3.104,3.122233083737823,3.601790272143582,6.961763123448114,1.874208322564217,3.104,3.604133516284589,4.361262850391627,0.5265154398132283,3.784629587421679
3105,3.105,3.1292139639586165,3.6036111847709615,6.986854443372274,1.7910614687777784,3.105,3.6046588311622747,4.365024905008879,0.5230115761976923,3.7406114749539494
3106,3.106,3.136220150999977,3.6053481406388297,7.01159001846062,1.7082895779067768,3.106,3.6051805602638907,4.368742987252529,0.5193846925058365,3.6966427732842573
3107,3.107,3.14325123860073,3.6070016146397585,7.0359636288650265,1.6259183727758022,3.107,3.6056985766737477,4.372417150997533,0.5156357229763473,3.652723376728739
3108,3.108,3.150306812748166,3.608572111186913,7.05996876409194,1.5439741190647878,3.108,3.606212754845549,4.37604744956099,0.5117656144740036,3.608853166452266
3109,3.109,3.157386451678061,3.610060164214054,7.083598623002436,1.4624836253087836,3.109,3.606722970602392,4.379633935702145,0.5077753264896656,3.565032010468331
3110,3.11,3.1644897258746614,3.6114663371755364,7.106846113812173,1.3814742428981055,3.11,3.6072291011367694,4.38317666162239,0.5036658311402826,3.5212597636391223
3111,3.111,3.171616198070693,3.6127912230463095,7.129703854091428,1.300973866078265,3.111,3.6077310250105645,4.386675678965263,0.49943811316888836,3.477536267675487
3112,3.112,3.1787654232473472,3.6140354443219156,7.1521641707650385,1.221010931950111,3.112,3.6082286221550555,4.390131038816442,0.49509316994460945,3.4338613511370095
3113,3.113,3.185936948634299,3.615199653018493,7.1742191001124755,1.1416144204696108,3.113,3.6087217738709136,4.393542791703757,0.49063201146265356,3.3902348294318925
3114,3.114,3.193130313709696,3.6162845306727744,7.195860387767799,1.0628138544480015,3.114,3.609210362828204,4.396910987597179,0.48605566034431724,3.3466565048170356
3115,3.115,3.2003450502001645,3.6172907883420864,7.217079488719674,0.9846392995517119,3.115,3.6096942730663844,4.40023567590883,0.48136515183698153,3.303126166397999
3116,3.116,3.207580682080795,3.6182191666043484,7.237867567311339,0.9071213643025082,3.116,3.6101733899943063,4.4035169054929675,0.47656153381412086,3.259643590129076
3117,3.117,3.214836725575164,3.6190704355580765,7.258215497240658,0.8302912000772764,3.117,3.6106476003902155,4.406754724646004,0.47164586677529025,3.2162085388131816
3118,3.118,3.2221126891553187,3.61984539482238,7.2781138615600875,0.7541805011081744,3.118,3.6111167924017504,4.409949181106493,0.46661922384613347,3.172820762101928
3119,3.119,3.229408073541785,3.6205448735369634,7.297552952676688,0.6788215044825483,3.119,3.6115808555459425,4.4131003220551355,0.46148269077837906,3.1294799964955837
3120,3.12,3.2367223717035545,3.6211697303621238,7.316522772352096,0.6042469901430803,3.12,3.6120396807092177,4.416208194114774,0.4562373659498491,3.0861859653431565
3121,3.121,3.2440550688581036,3.6217208534787546,7.3350130317025695,0.5304902808875784,3.121,3.612493160147394,4.419272843350401,0.4508843603644459,3.042938378842271
3122,3.122,3.2514056424713798,3.6221991605883423,7.35301315119896,0.4575852423691158,3.122,3.6129411874856845,4.422294315269152,0.4454247976521608,2.999736934039251
3123,3.123,3.2587735622578093,3.6226055989129686,7.3705122606667235,0.38556628309596075,3.123,3.613383657718695,4.42527265482031,0.4398598140690694,2.9565813148290765
3124,3.124,3.266158290180284,3.6229411451953086,7.3874991992858945,0.3144683544317095,3.124,3.6138204672104233,4.428207906395298,0.4341905584973418,2.913471191955466
3125,3.125,3.27355928045018,3.623206805698633,7.403962515591125,0.24432695059509246,3.125,3.614251513694263,4.431100113827691,0.42841819244522733,2.8704062230107565
3126,3.126,3.280975979527345,3.6234036162068053,7.419890467471664,0.17517810866009675,3.126,3.6146766962730004,4.433949320393206,0.4225438900470649,2.8273860524359824
3127,3.1270000000000002,3.288407826120107,3.623532642024285,7.435271022171362,0.10705840855591564,3.1270000000000002,3.6150959154188143,4.436755568809708,0.4165688380632774,2.784410311520835
3128,3.128,3.295854251185256,3.6235949779761243,7.450091856288648,0.040004973067058636,3.128,3.615509072973277,4.439518901237201,0.4104942358803827,2.741478618403745
3129,3.129,3.3033146779280695,3.6235917484079714,7.464340355776571,-0.025944532166827017,3.129,3.615916072147356,4.442239359277842,0.4043212955109775,2.698590578071759
3130,3.13,3.310788521802296,3.6235241071860673,7.478003615942775,-0.09075189865083022,3.13,3.6163168175214104,4.444916983975929,0.39805124159374794,2.6557457823606243
3131,3.1310000000000002,3.3182751905101613,3.6233932376972486,7.491068441449507,-0.15437837503484264,3.1310000000000002,3.616711215045193,4.44755181581791,0.3916853113934643,2.6129438099547437
3132,3.132,3.3257740840023584,3.623200352848946,7.503521346313592,-0.21678466711343702,3.132,3.617099172037851,4.450143894732371,0.38522475480099216,2.5701842263872567
3133,3.133,3.3332845944780636,3.6229466950691833,7.515348553906476,-0.27793093782604483,3.133,3.6174805971879245,4.452693260090048,0.37867083433327564,2.5274665840399244
3134,3.134,3.3408061063849255,3.6226335363065805,7.526535996954196,-0.3377768072568381,3.134,3.617855400553346,4.4551999507038245,0.3720248251333482,2.4847904221432024
3135,3.1350000000000002,3.3483379964190707,3.6222621780303506,7.537069317537393,-0.39628135263478637,3.1350000000000002,3.6182234935614432,4.457664004828726,0.3652880149703275,2.442155266776208
3136,3.136,3.355879633525092,3.621833951230302,7.546933867091294,-0.45340310833355346,3.136,3.6185847890089358,4.460085460161922,0.3584617042394268,2.39956063086679
3137,3.137,3.3634303788960667,3.621350216416837,7.556114706405737,-0.5091000658716434,3.137,3.6189392010619383,4.462464353842733,0.35154720596193745,2.357006014191421
3138,3.138,3.370989585973543,3.6208123636209515,7.564596605625155,-0.5633296739123157,3.138,3.619286645255957,4.464800722452619,0.3445458457852406,2.3144909033752685
3139,3.1390000000000002,3.378556600447548,3.6202218123942367,7.572364044248584,-0.6160488382636151,3.1390000000000002,3.619627038495893,4.46709460201519,0.3374589619828009,2.272014771892161
3140,3.14,3.386130760256574,3.619580011808878,7.579401211129648,-0.6672139218782895,3.14,3.6199602990560407,4.469346027996198,0.3302879054541794,2.2295770800646575
3141,3.141,3.393711395587599,3.618888440457655,7.58569200447658,-0.7167807448539323,3.141,3.6202863465800865,4.471555035303542,0.323034039725015,2.187177275063943
3142,3.142,3.401297828876071,3.618148606453941,7.5912200318522105,-0.764704584432871,3.142,3.6206051020811123,4.473721658287268,0.3156987409470359,2.144814790909896
3143,3.1430000000000002,3.408889374805918,3.617362047431705,7.595968610173967,-0.8109401750022398,3.1430000000000002,3.620916487941592,4.475845930739564,0.3082833978980544,2.102489048471056
3144,3.144,3.416485340309533,3.61653033054551,7.5999207657138745,-0.8554417080938705,3.144,3.6212204279133933,4.477927885894765,0.30078941198197934,2.060199455464695
3145,3.145,3.4240850245677934,3.6156550524705127,7.603059234098558,-0.8981628323844317,3.145,3.621516847117777,4.479967556429352,0.29321819722879644,2.0179454064567084
3146,3.146,3.4316877190100477,3.6147378394024647,7.605366460309246,-0.9390566536953386,3.146,3.6218056720453986,4.481964974461952,0.2855711802945818,1.975726282861685
3147,3.1470000000000002,3.439292707314124,3.6137803470577103,7.60682459868176,-0.9780757349927978,3.1470000000000002,3.622086830556306,4.483920171553335,0.2778498004614948,1.9335414529428765
3148,3.148,3.4468992654063153,3.612784260673192,7.60741551290652,-1.0151720963877349,3.148,3.62236025187994,4.485833178706418,0.270055509637792,1.8913902718122664
3149,3.149,3.4545066043272628,3.6117512700919923,7.607125103930134,-1.0503114088749075,3.149,3.622625866615136,4.487704026366264,0.26218977235780655,1.8492720814304593
3150,3.15,3.462113609444902,3.610683195594156,7.605959532356625,-1.0835243242573482,3.15,3.622883606730122,4.489532744420079,0.2542540657819619,1.807186210606758
3151,3.1510000000000002,3.469719257951669,3.609582229235671,7.603913536928494,-1.1148012350153735,3.1510000000000002,3.6231334055625206,4.491319362197219,0.2462498796967647,1.7651319749991248
3152,3.152,3.47732256192038,3.6084505723854288,7.600980380148666,-1.1441268327390688,3.152,3.6233751978193465,4.493063908469178,0.23817871651481937,1.7231086771142543
3153,3.153,3.484922542045532,3.607290404471924,7.597154153302353,-1.171487796887065,3.153,3.623608919577008,4.494766411449604,0.23004209127480618,1.6811156063074626
3154,3.154,3.4925182276432882,3.606103882983256,7.5924297764570525,-1.1968727947864835,3.154,3.6238345082813073,4.496426898794285,0.22184153164149617,1.6391520387827634
3155,3.1550000000000002,3.500108656651484,3.6048931434671307,7.5868029984625505,-1.2202724816329589,3.1550000000000002,3.6240519027474405,4.498045397601155,0.21357857790574336,1.5972172375928304
3156,3.156,3.5076928756296146,3.603660299530859,7.580270396950927,-1.2416795004905998,3.156,3.624261043159996,4.499621934410294,0.20525478298449956,1.5553104526390689
3157,3.157,3.515269939758855,3.6024074428413564,7.572829378336543,-1.26108848229205,3.157,3.6244618710729566,4.501156535203928,0.19687171242079265,1.5134309206715089
3158,3.158,3.522838912842047,3.6011366431251437,7.56447817781605,-1.2784960458384471,3.158,3.6246543294096973,4.5026492254064285,0.18843094438374108,1.471577865288873
3159,3.1590000000000003,3.530398867303704,3.5998499481683464,7.555215859368381,-1.2939007977994383,3.1590000000000003,3.6248383624629885,4.504100029884312,0.17993406966854597,1.4297504969385462
